,iteration,loss,mean_cut,mean_ratio,best_ratio_step,best_ratio_so_far,best_cut_so_far,optimal_mass,gamma,lr,grad_norm,circuit_evals,shots_used,graph_family,n,p,seed,objective,mode
145,146,2.291015625,12.671875,0.8447916666666667,1.0,1.0,15,0.103515625,,0.01135686678902293,0.7844818407221744,2044,2093056,erdos_renyi,14,3,0,Expectation,sampled
146,147,2.34375,12.615234375,0.841015625,1.0,1.0,15,0.0908203125,,0.011315981223207603,0.6860572241223815,2058,2107392,erdos_renyi,14,3,0,Expectation,sampled
147,148,2.3095703125,12.494140625,0.8329427083333333,1.0,1.0,15,0.09765625,,0.01127550777174499,0.5408075807119095,2072,2121728,erdos_renyi,14,3,0,Expectation,sampled
148,149,2.3544921875,12.6005859375,0.8400390625,1.0,1.0,15,0.1025390625,,0.011235439644795077,0.6174501270741048,2086,2136064,erdos_renyi,14,3,0,Expectation,sampled
149,150,2.3466796875,12.67578125,0.8450520833333334,1.0,1.0,15,0.1015625,,0.011195770207254515,1.3048921527365538,2100,2150400,erdos_renyi,14,3,0,Expectation,sampled
150,1,2.2409266902326825,7.806640625,0.5204427083333333,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.05611460341634034,2.5,14,14336,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
151,2,3.0220942169460936,7.810546875,0.520703125,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.052141116572151626,2.5000000000000004,28,28672,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
152,3,2.3768916723869786,7.837890625,0.5225260416666667,0.8666666666666667,0.9333333333333333,14,0.0,5.0,0.04887046144585974,2.5,42,43008,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
153,4,2.3847678505669165,7.8955078125,0.5263671875,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.04611899342069105,2.5,56,57344,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
154,5,2.2442329989331706,7.7939453125,0.5195963541666667,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.04376368093675554,2.5,70,71680,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
155,6,3.2306054534077235,7.8505859375,0.5233723958333333,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.04171863926472807,2.5,84,86016,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
156,7,2.1638339600257415,7.806640625,0.5204427083333333,0.9333333333333333,0.9333333333333333,14,0.0,5.0,0.03992187919993745,2.5,98,100352,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
157,8,2.165602373191545,7.833984375,0.522265625,1.0,1.0,15,0.0009765625,5.0,0.03832740362926432,2.5000000000000004,112,114688,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
158,9,2.244900814004149,7.7041015625,0.5136067708333333,0.8666666666666667,1.0,15,0.0,5.0,0.03690027709912508,2.5,126,129024,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
159,10,3.2319143146196816,7.7802734375,0.5186848958333333,0.8666666666666667,1.0,15,0.0,5.0,0.03561343213484143,2.5,140,143360,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
160,11,1.247627771330332,7.748046875,0.5165364583333333,1.0,1.0,15,0.0009765625,5.0,0.03444553330951236,0.7694223051199042,154,157696,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
161,12,2.3821110752500774,7.8076171875,0.5205078125,0.9333333333333333,1.0,15,0.0,5.0,0.03337950885060401,2.5,168,172032,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
162,13,1.3849234885490518,7.7275390625,0.5151692708333333,1.0,1.0,15,0.0009765625,5.0,0.032401516671269545,2.5,182,186368,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
163,14,2.3808492529776233,7.673828125,0.5115885416666667,0.9333333333333333,1.0,15,0.0,5.0,0.03150020080682754,0.9440357650936552,196,200704,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
164,15,2.383497569646891,7.6982421875,0.5132161458333333,0.9333333333333333,1.0,15,0.0,5.0,0.030666146624426335,2.5,210,215040,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
165,16,3.3702605001808963,7.595703125,0.5063802083333333,0.8666666666666667,1.0,15,0.0,5.0,0.029891474971681493,2.5,224,229376,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
166,17,3.1062872096451573,7.568359375,0.5045572916666666,0.9333333333333333,1.0,15,0.0,5.0,0.02916953528024902,2.4999999999999996,238,243712,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
167,18,2.382155841738558,7.5732421875,0.5048828125,1.0,1.0,15,0.0009765625,5.0,0.028494670346316572,2.5,252,258048,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
168,19,3.1039439696508966,7.482421875,0.498828125,0.9333333333333333,1.0,15,0.0,5.0,0.027862033827952944,2.5,266,272384,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
169,20,3.1598057405714086,7.54296875,0.5028645833333333,0.9333333333333333,1.0,15,0.0,5.0,0.02726744705620026,2.5,280,286720,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
170,21,3.061098988802283,7.50390625,0.5002604166666667,0.8666666666666667,1.0,15,0.0,5.0,0.02670728553818315,2.5,294,301056,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
171,22,2.246919008841238,7.5068359375,0.5004557291666667,0.8666666666666667,1.0,15,0.0,5.0,0.026178388147224792,2.5000000000000004,308,315392,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
172,23,1.386284469298478,7.5419921875,0.5027994791666667,0.8666666666666667,1.0,15,0.0,5.0,0.02567798383376367,2.5,322,329728,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
173,24,3.1593981775088986,7.5986328125,0.5065755208333333,0.8666666666666667,1.0,15,0.0,5.0,0.025203632001398576,2.5,336,344064,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
174,25,2.378225719069583,7.5859375,0.5057291666666667,0.9333333333333333,1.0,15,0.0,5.0,0.024753173638664798,2.5,350,358400,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
175,26,3.369045017441543,7.587890625,0.505859375,0.8666666666666667,1.0,15,0.0,5.0,0.024324690988692013,2.5000000000000004,364,372736,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
176,27,3.354789000447108,7.6962890625,0.5130859375,0.8666666666666667,1.0,15,0.0,5.0,0.023916474049968137,2.5,378,387072,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
177,28,2.3807773858308354,7.7685546875,0.5179036458333334,0.9333333333333333,1.0,15,0.0,5.0,0.023526992583084178,1.5004439065284982,392,401408,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
178,29,3.156736610888377,7.69140625,0.5127604166666667,1.0,1.0,15,0.0009765625,5.0,0.023154872586119153,2.4999999999999996,406,415744,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
179,30,2.3795063233654115,7.798828125,0.519921875,0.9333333333333333,1.0,15,0.0,5.0,0.022798876420307364,2.5,420,430080,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
180,31,3.2288198079696384,7.900390625,0.5266927083333334,0.9333333333333333,1.0,15,0.0,5.0,0.02245788593568579,2.5,434,444416,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
181,32,2.37945223952316,7.9501953125,0.5300130208333333,0.9333333333333333,1.0,15,0.0,5.0,0.022130888076426436,2.5,448,458752,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
182,33,3.0233969385666297,7.8525390625,0.5235026041666667,0.9333333333333333,1.0,15,0.0,5.0,0.021816962546890622,2.5000000000000004,462,473088,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
183,34,2.3729685874707864,7.8984375,0.5265625,0.9333333333333333,1.0,15,0.0,5.0,0.021515271198986854,2.5,476,487424,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
184,35,2.9658493522934926,7.7734375,0.5182291666666666,1.0,1.0,15,0.0009765625,5.0,0.0212250488642747,2.5000000000000004,490,501760,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
185,36,2.379452653035524,7.7021484375,0.5134765625,0.8666666666666667,1.0,15,0.0,5.0,0.020945595404249645,2.5,504,516096,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
186,37,1.3849315862373728,7.87109375,0.5247395833333334,0.8666666666666667,1.0,15,0.0,5.0,0.02067626879224137,2.5,518,530432,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
187,38,3.2388321018124495,7.8388671875,0.5225911458333333,0.9333333333333333,1.0,15,0.0,5.0,0.020416479072541682,2.5,532,544768,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
188,39,1.384868901691593,7.7646484375,0.5176432291666667,0.9333333333333333,1.0,15,0.0,5.0,0.020165683068415246,2.5,546,559104,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
189,40,2.3794349930261127,7.7119140625,0.5141276041666667,0.9333333333333333,1.0,15,0.0,5.0,0.01992337973181888,2.4999999999999996,560,573440,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
190,41,1.3849229375762095,7.7353515625,0.5156901041666667,0.8666666666666667,1.0,15,0.0,5.0,0.01968910604495719,1.632753364932118,574,587776,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
191,42,1.3835622015908269,7.7490234375,0.5166015625,1.0,1.0,15,0.0009765625,5.0,0.019462433398007073,2.5,588,602112,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
192,43,2.3755582811944675,7.693359375,0.512890625,0.9333333333333333,1.0,15,0.0,5.0,0.01924296437905817,2.5,602,616448,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
193,44,2.921187961158644,7.7587890625,0.5172526041666666,0.9333333333333333,1.0,15,0.0,5.0,0.019030329922018245,2.5,616,630784,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
194,45,3.098098169692803,7.724609375,0.5149739583333334,0.8666666666666667,1.0,15,0.0,5.0,0.01882418676630037,2.5000000000000004,630,645120,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
195,46,1.3848685864908594,7.9130859375,0.5275390625,0.9333333333333333,1.0,15,0.0,5.0,0.018624215188844346,2.5000000000000004,644,659456,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
196,47,3.0600445827561913,7.888671875,0.5259114583333333,0.9333333333333333,1.0,15,0.0,5.0,0.01843011697466868,2.5,658,673792,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
197,48,1.3808940509448937,7.8671875,0.5244791666666667,1.0,1.0,15,0.001953125,5.0,0.018241613596896335,1.3450064617490016,672,688128,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
198,49,1.3848503068660496,7.8583984375,0.5238932291666667,0.9333333333333333,1.0,15,0.0,5.0,0.018058444581202638,2.5,686,702464,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
199,50,1.2469320644285045,7.931640625,0.5287760416666667,0.9333333333333333,1.0,15,0.0,5.0,0.017880366033025587,2.5,700,716800,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
200,51,2.160287696041206,7.9873046875,0.5324869791666667,1.0,1.0,15,0.0009765625,5.0,0.017707149308759176,2.4401251161446393,714,731136,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
201,52,1.3821833088899003,8.1279296875,0.5418619791666667,1.0,1.0,15,0.001953125,5.0,0.01753857981460487,2.5,728,745472,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
202,53,1.3808938658355667,8.052734375,0.5368489583333333,1.0,1.0,15,0.001953125,5.0,0.01737445591885347,1.6218194387217817,742,759808,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
203,54,2.1589506736643034,8.060546875,0.5373697916666667,1.0,1.0,15,0.0029296875,5.0,0.017214587965166905,2.5,756,774144,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
204,55,1.378181767346319,8.1884765625,0.5458984375,1.0,1.0,15,0.0029296875,5.0,0.017058797375973902,2.1205982294627126,770,788480,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
205,56,1.1063327274124959,8.3505859375,0.5567057291666667,1.0,1.0,15,0.001953125,5.0,0.016906915836423893,1.0781466766222887,784,802816,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
206,57,1.0627576850829454,8.36328125,0.5575520833333333,1.0,1.0,15,0.0048828125,5.0,0.016758784550493153,2.5000000000000004,798,817152,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
207,58,0.9959225835036534,8.5625,0.5708333333333333,1.0,1.0,15,0.00390625,5.0,0.016614253561832087,2.5,812,831488,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
208,59,0.9244040646250964,8.8818359375,0.5921223958333334,1.0,1.0,15,0.00390625,5.0,0.016473181132806772,2.039402760687778,826,845824,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
209,60,0.9438506179091988,8.9912109375,0.5994140625,1.0,1.0,15,0.009765625,5.0,0.016335433175939156,1.703525386577548,840,860160,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
210,61,0.8722458198943274,9.2080078125,0.6138671875,1.0,1.0,15,0.0126953125,5.0,0.01620088273260578,2.0015127265408634,854,874496,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
211,62,0.9671686978108415,9.2412109375,0.6160807291666667,1.0,1.0,15,0.013671875,5.0,0.016069409494427533,2.5,868,888832,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
212,63,0.8177207914362798,9.4970703125,0.6331380208333334,1.0,1.0,15,0.0107421875,5.0,0.015940899363284345,1.6878787773228978,882,903168,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
213,64,0.785769763528539,9.7578125,0.6505208333333333,1.0,1.0,15,0.0126953125,5.0,0.015815244046328763,1.4524826256718733,896,917504,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
214,65,0.8046928990198842,9.7890625,0.6526041666666667,1.0,1.0,15,0.015625,5.0,0.015692340682759164,1.0280454087286608,910,931840,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
215,66,0.7944059593142593,10.0341796875,0.6689453125,1.0,1.0,15,0.0185546875,5.0,0.015572091499454203,1.938464739470031,924,946176,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
216,67,0.6916098479085172,10.0244140625,0.6682942708333334,1.0,1.0,15,0.017578125,5.0,0.015454403492870599,1.4667837387795555,938,960512,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
217,68,0.6681827584131704,10.298828125,0.6865885416666667,1.0,1.0,15,0.0341796875,5.0,0.015339188134872572,1.0554940243433024,952,974848,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
218,69,0.7320543138404056,10.306640625,0.687109375,1.0,1.0,15,0.0234375,5.0,0.015226361100396331,0.7964951773057498,966,989184,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
219,70,0.6969067736618576,10.6162109375,0.7077473958333333,1.0,1.0,15,0.033203125,5.0,0.015115842015062176,1.1996375130253591,980,1003520,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
220,71,0.6679919710127813,10.4775390625,0.6985026041666667,1.0,1.0,15,0.0263671875,5.0,0.015007554221032336,0.8941162350427306,994,1017856,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
221,72,0.6319050631020942,10.7158203125,0.7143880208333333,1.0,1.0,15,0.0341796875,5.0,0.014901424559577747,1.1383966745246643,1008,1032192,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
222,73,0.6901331344645476,10.7685546875,0.7179036458333333,1.0,1.0,15,0.0185546875,5.0,0.014797383168964543,0.754313972625139,1022,1046528,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
223,74,0.702009929937083,10.7685546875,0.7179036458333333,1.0,1.0,15,0.0341796875,5.0,0.014695363296402227,0.8731693654202722,1036,1060864,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
224,75,0.6363337554026509,10.8603515625,0.7240234375,1.0,1.0,15,0.046875,5.0,0.014595301122913278,0.566030461776746,1050,1075200,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
225,76,0.5901343082374997,11.01171875,0.7341145833333333,1.0,1.0,15,0.0361328125,5.0,0.014497135600089204,1.2052573292151851,1064,1089536,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
226,77,0.670730028579011,11.0048828125,0.7336588541666667,1.0,1.0,15,0.0361328125,5.0,0.014400808297792292,0.848933876022191,1078,1103872,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
227,78,0.6266200992237565,11.0751953125,0.7383463541666667,1.0,1.0,15,0.05859375,5.0,0.014306263261947436,0.5387122252133667,1092,1118208,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
228,79,0.6606692404496963,11.23046875,0.7486979166666666,1.0,1.0,15,0.0361328125,5.0,0.014213446881644172,0.6738735304991298,1106,1132544,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
229,80,0.5972191548612968,11.1865234375,0.7457682291666666,1.0,1.0,15,0.037109375,5.0,0.014122307764838148,0.8475811905209704,1120,1146880,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
230,81,0.5891776228264638,11.23828125,0.74921875,1.0,1.0,15,0.0322265625,5.0,0.01403279662200277,1.0521427461986441,1134,1161216,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
231,82,0.6013107359420391,11.3994140625,0.7599609375,1.0,1.0,15,0.0498046875,5.0,0.013944866157137793,0.48770875053375434,1148,1175552,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
232,83,0.6449703610968756,11.4052734375,0.7603515625,1.0,1.0,15,0.0419921875,5.0,0.01385847096559201,0.8425888569877659,1162,1189888,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
233,84,0.5819983712832931,11.5,0.7666666666666667,1.0,1.0,15,0.0517578125,5.0,0.013773567438202865,0.5906099347989229,1176,1204224,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
234,85,0.5643193231509926,11.380859375,0.7587239583333333,1.0,1.0,15,0.0498046875,5.0,0.013690113671297167,0.44179716256512885,1190,1218560,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
235,86,0.6085087454213358,11.5205078125,0.7680338541666667,1.0,1.0,15,0.0322265625,5.0,0.013608069382134592,0.30383875221138684,1204,1232896,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
236,87,0.6007265950932045,11.60546875,0.7736979166666667,1.0,1.0,15,0.046875,5.0,0.013527395829409664,0.6247864425311092,1218,1247232,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
237,88,0.6129801711087197,11.4892578125,0.7659505208333334,1.0,1.0,15,0.0361328125,5.0,0.013448055738458921,0.36711885531929633,1232,1261568,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
238,89,0.5580117545351186,11.453125,0.7635416666666667,1.0,1.0,15,0.0517578125,5.0,0.013370013230848056,0.5890618426698713,1246,1275904,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
239,90,0.555486011913868,11.595703125,0.773046875,1.0,1.0,15,0.0498046875,5.0,0.013293233758039452,0.30824253292262593,1260,1290240,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
240,91,0.5518112610200107,11.5185546875,0.7679036458333334,1.0,1.0,15,0.0517578125,5.0,0.013217684038863977,0.2708176770427241,1274,1304576,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
241,92,0.5857342338027265,11.5478515625,0.7698567708333334,1.0,1.0,15,0.048828125,5.0,0.013143332000542155,0.20220054118992603,1288,1318912,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
242,93,0.6089232371777592,11.5146484375,0.7676432291666667,1.0,1.0,15,0.0576171875,5.0,0.013070146723019338,0.20914839950870162,1302,1333248,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
243,94,0.5959425905484537,11.587890625,0.7725260416666667,1.0,1.0,15,0.0537109375,5.0,0.012998098386397329,0.3470990588824185,1316,1347584,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
244,95,0.5968522145042107,11.5517578125,0.7701171875,1.0,1.0,15,0.041015625,5.0,0.012927158221261177,0.514152242767099,1330,1361920,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
245,96,0.6211187976186369,11.63671875,0.77578125,1.0,1.0,15,0.0595703125,5.0,0.012857298461714827,0.32484801900678373,1344,1376256,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
246,97,0.6000806066612535,11.5205078125,0.7680338541666667,1.0,1.0,15,0.048828125,5.0,0.012788492300952971,0.36002179331821993,1358,1390592,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
247,98,0.6128353796203961,11.6025390625,0.7735026041666667,1.0,1.0,15,0.0537109375,5.0,0.012720713849209017,0.3681422445033054,1372,1404928,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
248,99,0.6038881917692626,11.59765625,0.7731770833333333,1.0,1.0,15,0.044921875,5.0,0.012653938093930646,0.49550476848251257,1386,1419264,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
249,100,0.564850138696132,11.7158203125,0.7810546875,1.0,1.0,15,0.060546875,5.0,0.012588140862044971,0.23234982910011323,1400,1433600,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
250,101,0.6251981673422816,11.599609375,0.7733072916666667,1.0,1.0,15,0.052734375,5.0,0.01252329878418518,0.24781196270001168,1414,1447936,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
251,102,0.5458559652690026,11.5966796875,0.7731119791666666,1.0,1.0,15,0.052734375,5.0,0.012459389260759368,0.2616667047379129,1428,1462272,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
252,103,0.6544759635835976,11.6474609375,0.7764973958333333,1.0,1.0,15,0.0556640625,5.0,0.0123963904297507,0.2275196891607662,1442,1476608,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
253,104,0.612052338671268,11.5634765625,0.7708984375,1.0,1.0,15,0.0478515625,5.0,0.012334281136145537,0.37763679428076274,1456,1490944,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
254,105,0.5887716313674893,11.7060546875,0.7804036458333333,1.0,1.0,15,0.05859375,5.0,0.012273040902893325,0.39871688477877426,1470,1505280,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
255,106,0.5339081441863941,11.568359375,0.7712239583333333,1.0,1.0,15,0.0439453125,5.0,0.012212649903308424,0.43145714645292665,1484,1519616,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
256,107,0.592539504515522,11.64453125,0.7763020833333333,1.0,1.0,15,0.0537109375,5.0,0.012153088934830155,0.4451370981888813,1498,1533952,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
257,108,0.5579222821114086,11.6513671875,0.7767578125,1.0,1.0,15,0.052734375,5.0,0.0120943393940629,0.459208468163783,1512,1548288,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
258,109,0.6301268922127761,11.6611328125,0.7774088541666667,1.0,1.0,15,0.0634765625,5.0,0.01203638325302313,0.2346286263923773,1526,1562624,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
259,110,0.5777984415017817,11.75,0.7833333333333333,1.0,1.0,15,0.068359375,5.0,0.011979203036525148,0.3833116462066765,1540,1576960,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
260,111,0.5855597144342681,11.5859375,0.7723958333333333,1.0,1.0,15,0.046875,5.0,0.011922781800641638,0.485951495042486,1554,1591296,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
261,112,0.5518886380689491,11.66796875,0.7778645833333333,1.0,1.0,15,0.0595703125,5.0,0.011867103112179258,0.2247013990903635,1568,1605632,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
262,113,0.577919119140311,11.77734375,0.78515625,1.0,1.0,15,0.0625,5.0,0.01181215102911328,0.15637220884152153,1582,1619968,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
263,114,0.6296995680943931,11.611328125,0.7740885416666666,1.0,1.0,15,0.0537109375,5.0,0.011757910081928861,0.25284025804879046,1596,1634304,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
264,115,0.5486068202516969,11.7275390625,0.7818359375,1.0,1.0,15,0.0498046875,5.0,0.011704365255819749,0.22518757255541624,1610,1648640,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
265,116,0.5744763515525324,11.5849609375,0.7723307291666667,1.0,1.0,15,0.0576171875,5.0,0.011651501973698299,0.3904360090519202,1624,1662976,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
266,117,0.6543059907437103,11.5791015625,0.7719401041666667,1.0,1.0,15,0.056640625,5.0,0.011599306079973561,0.3567600441452398,1638,1677312,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
267,118,0.5890189951275994,11.677734375,0.778515625,1.0,1.0,15,0.05078125,5.0,0.011547763825056727,0.24564727154355445,1652,1691648,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
268,119,0.545474973818961,11.609375,0.7739583333333333,1.0,1.0,15,0.0439453125,5.0,0.011496861850555812,0.21638815466207562,1666,1705984,erdos_renyi,14,3,0,QTL gamma=5.0,sampled
