graph_family,n,p,seed,objective,init_id,init_seed,init_params,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass,gamma_plot,gamma_raw
erdos_renyi,8,2,1,QTL gamma=50.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.6682,0.668226,0.6735599999999999,0.0248,50.0,50.0
erdos_renyi,8,2,1,QTL gamma=50.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.6552800000000001,0.6583280000000001,0.66202,0.020999999999999998,50.0,50.0
erdos_renyi,8,2,1,QTL gamma=50.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.65108,0.6514300000000001,0.65602,0.008199999999999999,50.0,50.0
erdos_renyi,8,2,1,QTL gamma=50.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.8025399999999999,0.805282,0.8114800000000001,0.0668,50.0,50.0
erdos_renyi,8,2,2,Expectation,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7631,0.766852,0.7728,0.26180000000000003,0.0,0.0
erdos_renyi,8,2,2,Expectation,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.54806,0.5475200000000001,0.5543199999999999,0.0346,0.0,0.0
erdos_renyi,8,2,2,Expectation,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8207600000000002,0.817384,0.8258800000000001,0.41359999999999997,0.0,0.0
erdos_renyi,8,2,2,Expectation,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54772,0.5475,0.5543799999999999,0.0344,0.0,0.0
erdos_renyi,8,2,2,Expectation,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.7093999999999999,0.71167,0.72134,0.1648,0.0,0.0
erdos_renyi,8,2,2,QTL gamma=1.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.7496,0.7543,0.7616999999999999,0.2948,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5487,0.5470300000000001,0.55336,0.0364,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.8152200000000001,0.812898,0.8224,0.4264,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.5494199999999999,0.5468279999999999,0.55366,0.036000000000000004,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=1.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.69398,0.6989599999999999,0.7051999999999999,0.1884,1.0,1.0
erdos_renyi,8,2,2,QTL gamma=2.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74476,0.74983,0.7571000000000001,0.2986,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5484,0.546946,0.55206,0.0352,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,2,20262431,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]",0.81372,0.810276,0.8187000000000001,0.43,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,3,20262432,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]",0.54924,0.5467920000000001,0.5520799999999999,0.0346,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=2.00,4,20262433,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]",0.6894,0.693768,0.70164,0.19,2.0,2.0
erdos_renyi,8,2,2,QTL gamma=3.00,0,20262429,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]",0.74328,0.7490180000000002,0.75736,0.2984,3.0,3.0
erdos_renyi,8,2,2,QTL gamma=3.00,1,20262430,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]",0.5486000000000001,0.546556,0.5517200000000001,0.0358,3.0,3.0
