,graph_family,n,p,seed,gamma_plot,gamma_raw,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,final_optimal_mass
155,erdos_renyi,8,2,3,6.0,6.0,0.7864722222222222,0.7820144444444445,0.7864722222222222,0.19563
156,erdos_renyi,8,2,3,7.0,7.0,0.7450633333333334,0.7184328888888889,0.7450633333333334,0.15417
157,erdos_renyi,8,2,3,8.0,8.0,0.6445044444444444,0.6258524444444444,0.6445044444444444,0.08319
158,erdos_renyi,8,2,3,10.0,10.0,0.5743900000000001,0.5703102222222222,0.5777155555555555,0.047689999999999996
159,erdos_renyi,8,2,3,12.0,12.0,0.5597822222222223,0.5580857777777777,0.5777466666666666,0.03818
160,erdos_renyi,8,2,3,14.0,14.0,0.5566377777777778,0.556384,0.5777955555555556,0.03116
161,erdos_renyi,8,2,3,16.0,16.0,0.5586733333333334,0.5595918888888889,0.5778022222222222,0.026279999999999998
162,erdos_renyi,8,2,3,18.0,18.0,0.5631744444444444,0.5640284444444446,0.5778266666666667,0.02223
163,erdos_renyi,8,2,3,24.0,24.0,0.5708288888888888,0.5715733333333333,0.5779333333333334,0.01392
164,erdos_renyi,8,2,3,32.0,32.0,0.5740922222222222,0.5747814444444445,0.5786622222222222,0.00991
165,erdos_renyi,8,2,3,45.0,45.0,0.5763533333333333,0.5764418888888889,0.5787011111111111,0.00896
166,erdos_renyi,8,2,3,55.0,55.0,0.5766188888888889,0.576764,0.5787188888888889,0.008539999999999999
167,erdos_renyi,8,2,3,64.0,64.0,0.5770877777777778,0.5770862222222223,0.5788411111111111,0.00845
168,erdos_renyi,8,2,3,128.0,128.0,0.5774355555555556,0.5773856666666667,0.57875,0.00817
169,erdos_renyi,8,2,3,256.0,256.0,0.5775533333333334,0.5773876666666667,0.5785922222222221,0.008060000000000001
170,erdos_renyi,8,2,3,512.0,512.0,0.5776033333333334,0.5774067777777777,0.578481111111111,0.008060000000000001
171,erdos_renyi,8,2,3,1024.0,1024.0,0.57764,0.5774088888888887,0.5784711111111112,0.008060000000000001
172,erdos_renyi,8,2,4,0.0,0.0,0.758143,0.7533988,0.758143,0.15071
173,erdos_renyi,8,2,4,0.25,0.25,0.7659900000000001,0.7638073000000001,0.7659900000000001,0.15886000000000003
174,erdos_renyi,8,2,4,0.33,0.33,0.766544,0.7649066,0.766544,0.15995
175,erdos_renyi,8,2,4,0.38,0.38,0.765995,0.7642763,0.765995,0.16056
176,erdos_renyi,8,2,4,0.4,0.4,0.765851,0.7641068,0.765851,0.16075
177,erdos_renyi,8,2,4,0.5,0.5,0.9056519999999999,0.8880203,0.9056519999999999,0.38206000000000007
178,erdos_renyi,8,2,4,0.56,0.56,0.901572,0.9015405,0.905293,0.39863999999999994
179,erdos_renyi,8,2,4,0.6,0.6,0.900794,0.9009237000000001,0.9051390000000001,0.40024
180,erdos_renyi,8,2,4,0.64,0.64,0.900164,0.9002608999999999,0.9052859999999999,0.40176999999999996
181,erdos_renyi,8,2,4,0.7,0.7,0.8993079999999999,0.8993995,0.9047180000000001,0.40318000000000004
182,erdos_renyi,8,2,4,0.74,0.74,0.8986839999999999,0.8987934999999998,0.905041,0.40409
183,erdos_renyi,8,2,4,0.8,0.8,0.897813,0.8979408,0.9045380000000002,0.40613
184,erdos_renyi,8,2,4,0.85,0.85,0.8969999999999999,0.8972957000000001,0.903827,0.40665999999999997
185,erdos_renyi,8,2,4,0.9,0.9,0.896225,0.8966322,0.903427,0.40718
186,erdos_renyi,8,2,4,1.0,1.0,0.8950659999999999,0.8952914000000002,0.901881,0.40885
187,erdos_renyi,8,2,4,1.1,1.1,0.893664,0.8939815999999998,0.9006029999999999,0.41
188,erdos_renyi,8,2,4,1.2,1.2,0.8926259999999999,0.8926736999999999,0.898851,0.41104999999999997
189,erdos_renyi,8,2,4,1.25,1.25,0.8916270000000001,0.8919744999999999,0.8979249999999999,0.41098
190,erdos_renyi,8,2,4,1.28,1.28,0.891324,0.8916264999999999,0.8975529999999999,0.41098999999999997
191,erdos_renyi,8,2,4,1.3,1.3,0.891148,0.8913703999999999,0.8972529999999999,0.41088
192,erdos_renyi,8,2,4,1.4,1.4,0.890182,0.8903393,0.895655,0.41080000000000005
193,erdos_renyi,8,2,4,1.5,1.5,0.8892209999999998,0.8893720999999999,0.893959,0.41053999999999996
194,erdos_renyi,8,2,4,2.0,2.0,0.885961,0.8864166000000001,0.8875870000000001,0.40767999999999993
195,erdos_renyi,8,2,4,3.0,3.0,0.8252010000000001,0.7929474,0.8252010000000001,0.35203999999999996
196,erdos_renyi,8,2,4,4.0,4.0,0.714739,0.7139192999999999,0.7288370000000001,0.17673000000000003
197,erdos_renyi,8,2,4,5.0,5.0,0.715895,0.7163714999999999,0.728604,0.15731
198,erdos_renyi,8,2,4,6.0,6.0,0.718991,0.7190062,0.730105,0.15277000000000002
199,erdos_renyi,8,2,4,7.0,7.0,0.720682,0.7205522,0.729988,0.15002000000000001
200,erdos_renyi,8,2,4,8.0,8.0,0.721786,0.7217522000000001,0.729402,0.14762
201,erdos_renyi,8,2,4,10.0,10.0,0.723663,0.7233362000000001,0.728881,0.14356999999999998
