task_id,method,control_index,control_r,alpha,one_minus_alpha,gamma,graph_family,n,p,graph_seed,init_id,init_seed,device_seed,initial_parameters,final_parameters,final_objective_loss,final_mean_ratio,tail_mean_ratio,peak_mean_ratio,best_ratio_so_far,final_optimal_mass,shots,steps,tail_window,optimizer_learning_rate,optimizer_learning_rate_decay_power,optimizer_learning_rate_decay_offset,optimizer_momentum,optimizer_gradient_clip,optimizer_tilt_learning_rate_penalty,simulator
CVaR|r=0.187086643357|erdos_renyi|g=2|init=3,CVaR,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,3,20262432,930203,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.387290872937715, 2.8351887040448824, 2.6523694600305867, 2.055244182540157]",3.6836923076923083,0.5418000000000001,0.545416,0.55124,1.0,0.0286,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.187086643357|erdos_renyi|g=2|init=3,QTL,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,3,20262432,930203,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.400038213418766, 2.84010784169684, 2.7128584042757504, 2.058307394471346]",3.253859931489518,0.54262,0.545486,0.55372,1.0,0.0308,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.187086643357|erdos_renyi|g=2|init=4,CVaR,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,4,20262433,930204,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.400130781423401, 5.210988444963937, 6.032618928352558, 4.267837868517943]",1.8055384615384615,0.7086600000000001,0.70787,0.7150000000000001,1.0,0.18719999999999998,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.187086643357|erdos_renyi|g=2|init=4,QTL,2,0.1870866433571444,0.65,0.35,0.7483465734285776,erdos_renyi,8,2,2,4,20262433,930204,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3880585467925184, 5.232009010740067, 6.027333486683036, 4.244518713091703]",1.667363581373781,0.70348,0.702154,0.70878,1.0,0.1978,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.301029995664|erdos_renyi|g=2|init=0,CVaR,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930300,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8334514750903597, 0.6168166707747015, 3.4153928007949195, 4.3429545066410835]",0.6184000000000002,0.7546,0.7581840000000001,0.7667600000000001,1.0,0.3086,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.301029995664|erdos_renyi|g=2|init=0,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,0,20262429,930300,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8304789773429366, 0.6180237418579915, 3.4070871161144147, 4.334840725516023]",0.8776926349109264,0.7548999999999999,0.755394,0.76128,1.0,0.3076,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.301029995664|erdos_renyi|g=2|init=1,CVaR,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,1,20262430,930301,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.044450212639227, 3.441457627519327, 5.200893350650597, 1.078163497377215]",3.242,0.5432599999999999,0.5450919999999999,0.55434,1.0,0.0276,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.301029995664|erdos_renyi|g=2|init=1,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,1,20262430,930301,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.016220501711222, 3.4315862415606415, 5.109494028730325, 1.0921860277074242]",2.433228468409991,0.545,0.545438,0.5526800000000001,1.0,0.0328,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.301029995664|erdos_renyi|g=2|init=2,CVaR,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,2,20262431,930302,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.28761049166936675, 3.571628774369144, 1.0182455068588447, 2.763231469799498]",0.1972,0.81164,0.81304,0.82148,1.0,0.41300000000000003,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.301029995664|erdos_renyi|g=2|init=2,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,2,20262431,930302,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2892843683401923, 3.5674540299929993, 1.0225425671347534, 2.7601630524439287]",0.6611921948095305,0.81106,0.8127280000000001,0.8201999999999998,1.0,0.4124,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.301029995664|erdos_renyi|g=2|init=3,CVaR,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,3,20262432,930303,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.392631883199467, 2.835801960532692, 2.6592298933954663, 2.0507122982625132]",3.281999999999999,0.54264,0.546222,0.55494,1.0,0.028200000000000003,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.301029995664|erdos_renyi|g=2|init=3,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,3,20262432,930303,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.409769522308792, 2.8426682476121687, 2.7465819204839264, 2.0460047653330964]",2.554282940053092,0.54272,0.5459740000000001,0.55354,1.0,0.027,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.301029995664|erdos_renyi|g=2|init=4,CVaR,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,4,20262433,930304,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3773425000125432, 5.234261808509872, 6.013977972638347, 4.253478988186671]",1.3064,0.7038800000000001,0.70411,0.71106,1.0,0.1902,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.301029995664|erdos_renyi|g=2|init=4,QTL,3,0.30102999566398114,0.5,0.5,1.2041199826559246,erdos_renyi,8,2,2,4,20262433,930304,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3784099587742393, 5.250742255974916, 6.0288435062708245, 4.225890787371582]",1.2209298376459943,0.69634,0.69824,0.70534,1.0,0.1946,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=2|init=0,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,0,20262429,930400,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.835501714125517, 0.6122767690516807, 3.428009916838251, 4.356921286533852]",0.10685714285714287,0.7523799999999999,0.753284,0.766,1.0,0.3126,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=2|init=0,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,0,20262429,930400,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8297625704632487, 0.6205158494241153, 3.4167983767106773, 4.336661282898726]",0.613376033748085,0.7514600000000001,0.7506120000000001,0.75922,1.0,0.3116,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=2|init=1,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,1,20262430,930401,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.039775058042001, 3.4191282823060876, 5.167563030311838, 1.1046397910426438]",2.688571428571427,0.5483399999999999,0.546542,0.5532199999999999,1.0,0.0296,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=2|init=1,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,1,20262430,930401,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.018355852906058, 3.427222610346755, 5.086163750257896, 1.0873677159722446]",1.7521813246977727,0.5469,0.5471039999999999,0.5525599999999999,1.0,0.031799999999999995,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=2|init=2,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,2,20262431,930402,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.25520742167197624, 3.5980827492842096, 1.0554012691246468, 2.8406051509376775]",0.0,0.80612,0.8094760000000001,0.8175399999999999,1.0,0.373,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=2|init=2,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,2,20262431,930402,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.29628658228223376, 3.572945487580353, 1.0214200031225094, 2.7550399100710985]",0.45825190625497003,0.8078199999999999,0.810594,0.8166999999999998,1.0,0.41879999999999995,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=2|init=3,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,3,20262432,930403,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.38876357883452, 2.8485088178386184, 2.674423056858354, 2.0277519205498926]",2.718857142857145,0.5458200000000001,0.546698,0.5516599999999999,1.0,0.027000000000000003,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=2|init=3,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,3,20262432,930403,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.412763881570133, 2.846743913867142, 2.7444560324643588, 2.051813024571398]",1.8443647217196275,0.5469,0.547898,0.552,1.0,0.0264,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.45593195565|erdos_renyi|g=2|init=4,CVaR,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,4,20262433,930404,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.36302269383867, 5.2582295684375255, 6.021055139918279, 4.224252248674531]",0.7851428571428574,0.6923,0.6961240000000001,0.70442,1.0,0.1926,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.45593195565|erdos_renyi|g=2|init=4,QTL,4,0.4559319556497244,0.35,0.65,1.8237278225988975,erdos_renyi,8,2,2,4,20262433,930404,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.372867590938998, 5.260181553320332, 6.021121359105187, 4.215604356803948]",0.868708822957983,0.6909599999999999,0.69526,0.70304,1.0,0.1938,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=2|init=0,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930500,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8428340218665724, 0.44138627422646315, 3.542095976703817, 4.561125430054412]",0.0,0.7334799999999999,0.738518,0.74804,1.0,0.218,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=2|init=0,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,0,20262429,930500,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8280696603013373, 0.6216887526251738, 3.4202138962729607, 4.335135289224631]",0.42040187566899606,0.748,0.7484839999999999,0.7565600000000001,1.0,0.3042,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=2|init=1,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,1,20262430,930501,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.027514727199037, 3.4360121255017213, 5.140991510650758, 1.109819141819275]",1.936,0.54776,0.5463920000000001,0.55264,1.0,0.03,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=2|init=1,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,1,20262430,930501,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.00886736606155, 3.435593490296246, 5.102414053922769, 1.0912433782160056]",1.2176123026627421,0.54896,0.546298,0.5525599999999999,1.0,0.030600000000000002,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=2|init=2,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,2,20262431,930502,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.21357432904428308, 3.6212005146296193, 1.1119158645389777, 2.907151324723229]",0.0,0.7759400000000001,0.7797540000000001,0.79204,1.0,0.2596,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=2|init=2,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,2,20262431,930502,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.29846498998876875, 3.576877518281553, 1.020770850660269, 2.753454998915559]",0.30403366227718515,0.80908,0.808768,0.81616,1.0,0.4226,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=2|init=3,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,3,20262432,930503,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.392497659459674, 2.840756097041058, 2.7182387143525992, 2.0281643341821542]",1.9740000000000002,0.5444599999999999,0.5454600000000001,0.5534000000000001,1.0,0.029,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=2|init=3,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,3,20262432,930503,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.410240207120839, 2.844401332029295, 2.7535965632901847, 2.057249659604137]",1.228736453426715,0.54272,0.545664,0.55106,1.0,0.0298,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.698970004336|erdos_renyi|g=2|init=4,CVaR,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,4,20262433,930504,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.36540527022804, 5.251721071689272, 5.974855897268131, 4.211111787980333]",0.030000000000000027,0.69244,0.69085,0.70464,1.0,0.194,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.698970004336|erdos_renyi|g=2|init=4,QTL,5,0.6989700043360187,0.2,0.8,2.795880017344075,erdos_renyi,8,2,2,4,20262433,930504,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3799147949638215, 5.253067456314244, 6.0135385714729885, 4.215576213277619]",0.5754840106600715,0.69502,0.6929779999999999,0.7026,1.0,0.1966,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=2|init=0,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930600,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.866568692543792, 0.698680888536675, 3.342511442175754, 4.555183398549646]",0.0,0.7157600000000001,0.714732,0.7378600000000001,1.0,0.126,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=2|init=0,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,0,20262429,930600,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[2.8289139019743543, 0.6221003002083387, 3.4237893372038886, 4.334763932637461]",0.2976840653364865,0.74632,0.749006,0.75678,1.0,0.3026,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=2|init=1,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,1,20262430,930601,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[4.988925407427585, 3.4271008636509053, 5.069975676023818, 1.05158724041593]",1.1840000000000004,0.54562,0.544376,0.54972,1.0,0.032600000000000004,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=2|init=1,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,1,20262430,930601,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[5.014613518435465, 3.434460747035427, 5.091117619485414, 1.0891970052126734]",0.8153191609953198,0.55106,0.54595,0.5513399999999999,1.0,0.037599999999999995,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=2|init=2,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,2,20262431,930602,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2195907105097656, 3.620596567048749, 1.1109602386598045, 2.901834163746998]",0.0,0.7836399999999999,0.7768440000000001,0.7969799999999999,1.0,0.2754,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=2|init=2,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,2,20262431,930602,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.29788777753180545, 3.5769210133363942, 1.0214169594044327, 2.7529212298906387]",0.20707203270379185,0.8099999999999999,0.810414,0.81654,1.0,0.4356,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=2|init=3,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,3,20262432,930603,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.419822401158842, 2.8553734511756073, 2.7595730464511417, 2.0849948490281514]",1.094,0.5423199999999999,0.54339,0.55132,1.0,0.031,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=2|init=3,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,3,20262432,930603,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.404793305668189, 2.849947444764784, 2.752885901639348, 2.064657123384511]",0.8677843709865753,0.5435000000000001,0.545196,0.55114,1.0,0.0304,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=1|erdos_renyi|g=2|init=4,CVaR,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,4,20262433,930604,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.3743265649834173, 5.222519167574644, 5.864144953571369, 4.1835826873279975]",0.0,0.6721,0.676642,0.701,1.0,0.181,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=1|erdos_renyi|g=2|init=4,QTL,6,0.9999999999999998,0.1,0.9,3.999999999999999,erdos_renyi,8,2,2,4,20262433,930604,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.376038100289367, 5.25660884875327, 6.012273463568468, 4.212884380330903]",0.40435224786469304,0.69176,0.6916240000000001,0.6979799999999999,1.0,0.1976,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=3|init=0,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.3988500114723497, 0.4709884944132246, 2.652205305911246, 4.410269615917482]",1.3788,0.8468000000000001,0.8481222222222222,0.8540666666666666,1.0,0.2452,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=3|init=0,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,0,20262429,940000,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.3988500114723497, 0.4709884944132246, 2.652205305911246, 4.410269615917482]",1.3788,0.8468000000000001,0.8481222222222222,0.8540666666666666,1.0,0.2452,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=3|init=1,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,1,20262430,940001,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[4.043748917184253, 3.60933365593912, 5.803767852681309, 0.753950171562816]",3.1470000000000002,0.6503333333333334,0.6470355555555556,0.6503333333333334,1.0,0.016,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=3|init=1,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,1,20262430,940001,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[4.043748917184253, 3.60933365593912, 5.803767852681309, 0.753950171562816]",3.1470000000000002,0.6503333333333334,0.6470355555555556,0.6503333333333334,1.0,0.016,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=3|init=2,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,2,20262431,940002,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2613781386112649, 3.613019682788697, 1.0793387258066396, 2.8356057973922097]",1.346,0.8504444444444444,0.8503222222222222,0.8536666666666667,1.0,0.246,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=3|init=2,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,2,20262431,940002,"[0.7781164276219816, 3.2262615747046017, 1.0811483388068108, 2.98222281407082]","[0.2613781386112649, 3.613019682788697, 1.0793387258066396, 2.8356057973922097]",1.346,0.8504444444444444,0.8503222222222222,0.8536666666666667,1.0,0.246,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=3|init=3,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,3,20262432,940003,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.393055828418603, 2.9985665717624888, 2.1574108898650093, 1.877584945505898]",3.7806,0.5799333333333334,0.5774488888888889,0.5836222222222223,1.0,0.009399999999999999,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=3|init=3,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,3,20262432,940003,"[4.307602282343021, 3.034090238606556, 2.891329909804126, 1.6537892584670473]","[4.393055828418603, 2.9985665717624888, 2.1574108898650093, 1.877584945505898]",3.7806,0.5799333333333334,0.5774488888888889,0.5836222222222223,1.0,0.009399999999999999,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=-0|erdos_renyi|g=3|init=4,CVaR,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,4,20262433,940004,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.5164247847633117, 5.068041997867552, 5.824569541894781, 4.351834554700582]",2.2068,0.7548,0.7548977777777779,0.7586444444444445,1.0,0.1008,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=-0|erdos_renyi|g=3|init=4,QTL,0,-0.0,1.0,0.0,-0.0,erdos_renyi,8,2,3,4,20262433,940004,"[1.697931517675189, 4.9740234499068094, 5.809501218322688, 4.3764810471886175]","[1.5164247847633117, 5.068041997867552, 5.824569541894781, 4.351834554700582]",2.2068,0.7548,0.7548977777777779,0.7586444444444445,1.0,0.1008,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=3|init=0,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,3,0,20262429,940100,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.4230919932301282, 0.48275110461224063, 2.643997629944699, 4.393683306863788]",0.8780000000000004,0.8452,0.8477022222222222,0.8516,1.0,0.251,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
QTL|r=0.0969100130081|erdos_renyi|g=3|init=0,QTL,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,3,0,20262429,940100,"[3.0045084741480124, 0.6658867766369198, 2.9231716237466285, 4.046416608096568]","[3.412832312727586, 0.4785686824825416, 2.6463072735447533, 4.397225160244214]",1.1202275707231026,0.8461111111111111,0.8489022222222221,0.8523555555555555,1.0,0.2468,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
CVaR|r=0.0969100130081|erdos_renyi|g=3|init=1,CVaR,1,0.09691001300805638,0.8,0.19999999999999996,0.3876400520322255,erdos_renyi,8,2,3,1,20262430,940101,"[5.1541213316333945, 3.721852295442659, 4.903726068591482, 1.2222919096378122]","[4.405661332295061, 3.5494136587791365, 5.5087288148596425, 1.2024051085664147]",2.8650000000000064,0.6118888888888889,0.6097466666666668,0.6154666666666666,1.0,0.007599999999999999,5000,100,10,0.18,0.35,6.0,0.7,2.5,0.0,lightning.qubit
